Month_Year,ORIGIN_AIRPORT_ID_origin,DEST_AIRPORT_ID,flight_count,DEP_DELAY,ARR_DELAY,CANCELLED,estimated_demand,Average Fare ($)_origin,ORIGIN_AIRPORT_ID_dest,Average Fare ($)_dest,adjusted_demand
2018-01,AUS,CLT,109,4.831775700934579,0.6981132075471698,0.01834862385321101,107.0,341.51,CLT,425.77,69.7570734906901
2018-01,AUS,CVG,8,-2.125,-7.625,0.0,8.0,341.51,CVG,320.78,5.49957725621652
2018-01,AUS,DAL,295,3.3240418118466897,-1.0592334494773519,0.02711864406779661,287.0,341.51,DAL,303.32,199.1009286011351
2018-01,AUS,DCA,31,20.580645161290324,14.096774193548388,0.0,31.0,341.51,DCA,357.42,20.91330476506894
2018-01,AUS,DEN,205,7.862068965517241,2.9408866995073892,0.00975609756097561,203.0,341.51,DEN,302.55,140.88428325756405
2018-01,AUS,DFW,326,2.071207430340557,1.6222910216718267,0.009202453987730062,323.0,341.51,DFW,383.43,215.05518695709839
2018-01,AUS,DTW,42,0.8780487804878049,-5.682926829268292,0.023809523809523808,41.0,341.51,DTW,373.37,27.436721461710345
2018-01,AUS,ELP,63,6.258064516129032,-3.532258064516129,0.015873015873015872,62.0,341.51,ELP,373.13,41.49470596725793
2018-01,AUS,EWR,81,6.972972972972973,2.095890410958904,0.08641975308641975,74.0,341.51,EWR,403.74,48.77186230844863
2018-01,AUS,FLL,93,8.51086956521739,5.239130434782608,0.010752688172043012,92.0,341.51,FLL,245.35,65.82104600211565
2018-01,AUS,HOU,159,7.554838709677419,9.754838709677419,0.025157232704402517,155.0,341.51,HOU,338.79,105.56787793488608
2018-01,AUS,HRL,31,4.0,-4.533333333333333,0.03225806451612903,30.0,341.51,HRL,370.05,20.109368248120745
2018-01,AUS,IAD,19,23.263157894736842,23.68421052631579,0.0,19.0,341.51,IAD,427.37,12.377026382977967
2018-01,AUS,IAH,231,-2.340909090909091,-5.431818181818182,0.047619047619047616,220.0,341.51,IAH,413.66,144.285471165865
2018-01,AUS,IND,9,-1.5555555555555556,0.8888888888888888,0.0,9.0,341.51,IND,346.15,6.106645055724131
2018-01,AUS,JFK,168,11.29746835443038,7.258064516129032,0.05952380952380952,158.0,341.51,JFK,390.2,104.84061961151356
2018-01,AUS,LAS,137,8.264705882352942,-2.0294117647058822,0.0072992700729927005,136.0,341.51,LAS,240.35,97.56407863894962
2018-01,AUS,LAX,249,2.975609756097561,-7.747967479674797,0.012048192771084338,246.0,341.51,LAX,352.79,166.34933622447963
2018-01,AUS,LBB,26,3.5384615384615383,1.5769230769230769,0.0,26.0,341.51,LBB,425.1,16.955906543908245
2018-01,AUS,LGB,31,26.806451612903224,20.903225806451612,0.0,31.0,341.51,LGB,215.62,22.540674263379717
2018-01,AUS,MCI,31,11.935483870967742,12.258064516129032,0.0,31.0,341.51,MCI,348.32,21.010652076466112
2018-01,AUS,MCO,99,11.295918367346939,7.36734693877551,0.010101010101010102,98.0,341.51,MCO,249.74,69.9479176461467
2018-01,AUS,MDW,68,9.378787878787879,6.136363636363637,0.029411764705882353,66.0,341.51,MDW,305.63,45.73096726176743
2018-01,AUS,MEM,2,39.0,38.5,0.0,2.0,341.51,MEM,391.89,1.3259742350602701
2018-01,AUS,MSP,56,19.472727272727273,12.672727272727272,0.017857142857142856,55.0,341.51,MSP,372.21,36.826933215476174
2018-01,AUS,MSY,69,12.059701492537313,8.73134328358209,0.028985507246376812,67.0,341.51,MSY,301.66,46.52043973421578
2018-01,AUS,OAK,32,7.6875,-5.75,0.0,32.0,341.51,OAK,287.64,22.383162432255695
2018-01,AUS,ONT,13,21.076923076923077,7.538461538461538,0.0,13.0,341.51,ONT,331.9,8.885549281830642
2018-01,AUS,ORD,178,7.805714285714286,6.752873563218391,0.016853932584269662,175.0,341.51,ORD,338.55,119.20424528429896
2018-01,AUS,PDX,31,-2.838709677419355,-5.838709677419355,0.0,31.0,341.51,PDX,329.09,21.219375789067207
2018-01,AUS,PHL,56,8.354166666666666,3.3333333333333335,0.14285714285714285,48.0,341.51,PHL,379.26,32.02577213755732
2018-01,AUS,PHX,227,15.657777777777778,13.493333333333334,0.00881057268722467,225.0,341.51,PHX,338.57,153.26102529300138
2018-01,AUS,PIE,9,9.88888888888889,-2.888888888888889,0.0,9.0,341.51,PIE,128.05,6.874420052353769
2018-01,AUS,PIT,9,17.22222222222222,16.444444444444443,0.0,9.0,341.51,PIT,349.92,6.094878519459097
2018-01,AUS,RDU,13,10.23076923076923,-7.384615384615385,0.0,13.0,341.51,RDU,344.17,8.829662172979972
2018-01,AUS,SAN,79,7.987179487179487,-2.4210526315789473,0.012658227848101266,78.0,341.51,SAN,326.66,53.457794850156844
2018-01,AUS,SEA,90,-2.3820224719101124,-3.730337078651685,0.011111111111111112,89.0,341.51,SEA,337.31,60.662543660523966
2018-01,AUS,SFB,9,9.666666666666666,15.444444444444445,0.0,9.0,341.51,SFB,122.74,6.895527593439355
2018-01,AUS,SFO,73,8.154929577464788,1.1549295774647887,0.0273972602739726,71.0,341.51,SFO,379.43,47.36739982512084
2018-01,AUS,SJC,58,7.189655172413793,-6.913793103448276,0.0,58.0,341.51,SJC,298.98,40.32806152526104
2018-01,AUS,SLC,47,6.8936170212765955,-0.9565217391304348,0.0,47.0,341.51,SLC,359.45,31.67453073181821
2018-01,AUS,STL,58,2.017543859649123,-2.7719298245614037,0.017241379310344827,57.0,341.51,STL,363.48,38.33521524494045
2018-01,AUS,TPA,29,11.75,9.142857142857142,0.034482758620689655,28.0,341.51,TPA,308.88,19.368099517273514
2018-01,AVL,ATL,58,5.857142857142857,-2.0,0.034482758620689655,56.0,359.64,ATL,360.85,37.36528268075308
2018-01,AVL,BWI,1,0.0,0.0,0.0,1.0,359.64,BWI,318.44,0.6819365186857841
2018-01,AVL,EWR,35,34.34375,24.34375,0.08571428571428572,32.0,359.64,EWR,403.74,20.89607167177419
2018-01,AVL,FLL,31,4.709677419354839,9.129032258064516,0.0,31.0,359.64,FLL,245.35,21.97433280532467
2018-01,AVL,PGD,10,18.7,23.4,0.0,10.0,359.64,PGD,128.64,7.565243692736176
2018-01,AVL,PIE,17,36.1764705882353,33.8235294117647,0.0,17.0,359.64,PIE,128.05,12.865288486116256
2018-01,AVL,SFB,12,21.75,25.75,0.0,12.0,359.64,SFB,122.74,9.10926400238338
2018-01,AVP,ATL,27,22.153846153846153,16.307692307692307,0.037037037037037035,26.0,412.32,ATL,360.85,16.8955096953679
2018-01,AVP,PIE,1,8.0,10.0,0.0,1.0,412.32,PIE,128.05,0.7370353403079304
2018-01,AVP,SFB,1,113.0,93.0,0.0,1.0,412.32,SFB,122.74,0.739298368113709
2018-01,AZA,ATW,9,-6.222222222222222,-12.777777777777779,0.0,9.0,149.67,ATW,446.46,6.442719164049207
2018-01,AZA,BIL,9,4.0,6.666666666666667,0.0,9.0,149.67,BIL,457.6,6.407950172169586
2018-01,AZA,BIS,19,-0.9473684210526315,-6.315789473684211,0.0,19.0,149.67,BIS,444.51,13.614226514379952
2018-01,AZA,BLI,11,-7.181818181818182,-10.909090909090908,0.0,11.0,149.67,BLI,259.75,8.662173320707227
2018-01,AZA,BLV,9,4.222222222222222,-9.777777777777779,0.0,9.0,149.67,BLV,143.76,7.556864473409696
2018-01,AZA,BOI,9,11.444444444444445,18.444444444444443,0.0,9.0,149.67,BOI,345.49,6.7759541543644755
2018-01,AZA,BZN,9,-4.444444444444445,-5.333333333333333,0.0,9.0,149.67,BZN,459.33,6.402584314901919
2018-01,AZA,CID,13,1.3846153846153846,-7.384615384615385,0.0,13.0,149.67,CID,441.18,9.33014431307036
2018-01,AZA,CVG,9,-3.4444444444444446,-6.777777777777778,0.0,9.0,149.67,CVG,320.78,6.862823107921463
2018-01,AZA,DSM,9,4.444444444444445,-0.4444444444444444,0.0,9.0,149.67,DSM,379.37,6.660361498323817
2018-01,AZA,EUG,9,1.7777777777777777,-0.2222222222222222,0.0,9.0,149.67,EUG,366.13,6.70506145789245
2018-01,AZA,FAR,18,-0.1111111111111111,-5.388888888888889,0.0,18.0,149.67,FAR,496.25,12.580352030910712
2018-01,AZA,FSD,21,0.3333333333333333,-9.428571428571429,0.0,21.0,149.67,FSD,428.67,15.164409527790465
2018-01,AZA,FWA,5,3.0,-2.0,0.0,5.0,149.67,FWA,433.94,3.6012490785347664
2018-01,AZA,GFK,9,1.1111111111111112,-5.888888888888889,0.0,9.0,149.67,GFK,490.73,6.306730846532849
2018-01,AZA,GRI,9,-4.333333333333333,-9.11111111111111,0.0,9.0,149.67,GRI,312.6,6.8920730196175946
2018-01,AZA,GRR,9,15.333333333333334,13.222222222222221,0.0,9.0,149.67,GRR,387.58,6.632941607989584
2018-01,AZA,GTF,9,14.0,13.222222222222221,0.0,9.0,149.67,GTF,422.02,6.520336547048593
2018-01,AZA,ICT,9,0.0,-4.555555555555555,0.0,9.0,149.67,ICT,396.24,6.604262412264811
2018-01,AZA,IDA,9,-1.8888888888888888,-4.0,0.0,9.0,149.67,IDA,490.73,6.306730846532849
2018-01,AZA,IND,9,-4.444444444444445,-10.222222222222221,0.0,9.0,149.67,IND,346.15,6.7736640428620785
2018-01,AZA,LAS,13,-0.5384615384615384,-4.0,0.0,13.0,149.67,LAS,240.35,10.34463964733886
2018-01,AZA,MCI,9,-0.4444444444444444,-1.2222222222222223,0.0,9.0,149.67,MCI,348.32,6.76614533363738
2018-01,AZA,MKE,9,-1.1111111111111112,-2.7777777777777777,0.0,9.0,149.67,MKE,335.88,6.809475860296144
2018-01,AZA,MLI,9,6.111111111111111,1.3333333333333333,0.0,9.0,149.67,MLI,391.13,6.621155053559986
2018-01,AZA,MOT,13,-2.6923076923076925,-8.153846153846153,0.0,13.0,149.67,MOT,484.59,9.136468998601249
2018-01,AZA,MSO,9,-6.111111111111111,-10.666666666666666,0.0,9.0,149.67,MSO,409.33,6.561380144099181
2018-01,AZA,OAK,13,-0.6153846153846154,-4.3076923076923075,0.0,13.0,149.67,OAK,287.64,10.086390905634763
2018-01,AZA,OGD,9,-2.5555555555555554,-7.333333333333333,0.0,9.0,149.67,OGD,106.81,7.719824882343952
2018-01,AZA,OMA,9,5.111111111111111,5.222222222222222,0.0,9.0,149.67,OMA,356.55,6.737780737011547
2018-01,AZA,PIA,10,-4.9,-8.555555555555555,0.0,10.0,149.67,PIA,351.79,7.504618836591633
2018-01,AZA,PIE,9,-2.5555555555555554,-22.444444444444443,0.0,9.0,149.67,PIE,128.05,7.625301863665801
2018-01,AZA,PSC,9,-0.6666666666666666,-3.5555555555555554,0.0,9.0,149.67,PSC,420.65,6.524742831796512
2018-01,AZA,PVU,26,1.8076923076923077,-4.84,0.0,26.0,149.67,PVU,119.15,22.142252206089783
2018-01,AZA,RAP,15,-2.4285714285714284,-5.285714285714286,0.06666666666666667,14.0,149.67,RAP,486.03,9.832503775096205
2018-01,AZA,RFD,10,-3.5,-12.6,0.0,10.0,149.67,RFD,189.07,8.18465335037451
2018-01,AZA,SBN,9,-3.0,-9.0,0.0,9.0,149.67,SBN,396.94,6.601955062114039
2018-01,AZA,SCK,8,10.125,3.0,0.0,8.0,149.67,SCK,131.55,6.764397981513989
2018-01,AZA,SDF,9,9.222222222222221,4.0,0.0,9.0,149.67,SDF,387.1,6.634538504276397
2018-01,AZA,SGF,9,20.555555555555557,20.11111111111111,0.0,9.0,149.67,SGF,447.17,6.440491933519524
2018-01,AZA,STC,9,19.333333333333332,5.555555555555555,0.0,9.0,149.67,STC,222.25,7.2325502449018915
2018-01,BDL,ATL,182,14.45664739884393,-0.5555555555555556,0.054945054945054944,172.0,373.67,ATL,360.85,113.95172109055005
2018-01,BDL,BWI,187,7.119318181818182,-1.625,0.058823529411764705,176.0,373.67,BWI,318.44,119.17051410352569
2018-01,BDL,CLT,160,7.8618421052631575,0.6447368421052632,0.05,152.0,373.67,CLT,425.77,97.4848911623396
2018-01,BDL,DCA,55,14.942307692307692,6.173076923076923,0.05454545454545454,52.0,373.67,DCA,357.42,34.510683808971706
2018-01,BDL,DEN,65,4.540983606557377,-14.524590163934427,0.06153846153846154,61.0,373.67,DEN,302.55,41.64717928240093
2018-01,BDL,DFW,58,2.0714285714285716,-9.875,0.034482758620689655,56.0,373.67,DFW,383.43,36.679607100511575
2018-01,BDL,DTW,98,4.425531914893617,-9.446808510638299,0.04081632653061224,94.0,373.67,DTW,373.37,61.88215933305048
2018-01,BDL,EWR,32,11.241379310344827,-8.620689655172415,0.09375,29.0,373.67,EWR,403.74,18.802901271279598
2018-01,BDL,FLL,160,7.876623376623376,2.8758169934640523,0.0375,154.0,373.67,FLL,245.35,108.38942730621582
2018-01,BDL,IAD,41,-3.7,-9.875,0.024390243902439025,40.0,373.67,IAD,427.37,25.63373885162882
2018-01,BDL,LAS,7,5.166666666666667,-22.333333333333332,0.14285714285714285,6.0,373.67,LAS,240.35,4.234396656658641
2018-01,BDL,LAX,4,10.333333333333334,-3.3333333333333335,0.25,3.0,373.67,LAX,352.79,1.995705565071783
2018-01,BDL,MCO,224,11.450236966824644,7.900473933649289,0.05803571428571429,211.0,373.67,MCO,249.74,148.15640049083038
2018-01,BDL,MDW,65,6.983333333333333,-4.25,0.07692307692307693,60.0,373.67,MDW,305.63,40.8984595605691
2018-01,BDL,MIA,31,2.310344827586207,-2.6551724137931036,0.06451612903225806,29.0,373.67,MIA,319.52,19.625040721622593
2018-01,BDL,MSP,55,4.0,-5.730769230769231,0.05454545454545454,52.0,373.67,MSP,372.21,34.25275095190518
2018-01,BDL,ORD,69,-1.0793650793650793,-13.11111111111111,0.08695652173913043,63.00000000000001,373.67,ORD,338.55,42.21662120137227
2018-01,BDL,PBI,32,35.666666666666664,31.620689655172413,0.0625,30.0,373.67,PBI,334.01,20.150182476189823
2018-01,BDL,PHL,65,-0.8923076923076924,2.7846153846153845,0.0,65.0,373.67,PHL,379.26,42.66394168711515
2018-01,BDL,RSW,91,8.413793103448276,1.8372093023255813,0.04395604395604396,87.0,373.67,RSW,311.75,59.11358114069191
2018-01,BDL,SJU,34,12.96774193548387,18.516129032258064,0.08823529411764706,31.0,373.67,SJU,274.87,21.47632848001472
2018-01,BDL,TPA,127,7.487804878048781,0.2926829268292683,0.031496062992125984,123.0,373.67,TPA,308.88,83.69959113634054
2018-01,BET,ANC,73,-9.014084507042254,-5.084507042253521,0.0273972602739726,71.0,364.94,ANC,450.53,45.18684352903139
2018-01,BGR,PIE,10,28.4,31.4,0.0,10.0,395.17,PIE,128.05,7.433496723089499
2018-01,BGR,SFB,14,11.285714285714286,10.071428571428571,0.0,14.0,395.17,SFB,122.74,10.438849231093448
2018-01,BHM,ATL,246,7.470833333333333,2.8666666666666667,0.024390243902439025,240.0,443.54,ATL,360.85,153.58363653195485
2018-01,BHM,BWI,33,-0.696969696969697,-10.090909090909092,0.0,33.0,443.54,BWI,318.44,21.582976988366994
2018-01,BHM,DAL,63,2.634920634920635,-5.048387096774194,0.0,63.0,443.54,DAL,303.32,41.53004957151843
2018-01,BHM,HOU,55,1.9245283018867925,-8.452830188679245,0.03636363636363636,53.0,443.54,HOU,338.79,34.30097573998025
2018-01,BHM,LAS,31,11.161290322580646,-2.5161290322580645,0.0,31.0,443.54,LAS,240.35,21.13212856698984
2018-01,BHM,MCO,63,3.984126984126984,-0.3492063492063492,0.0,63.0,443.54,MCO,249.74,42.72870936608852
2018-01,BHM,MDW,52,6.591836734693878,0.125,0.057692307692307696,49.0,443.54,MDW,305.63,32.262130456301804
2018-01,BHM,TPA,59,1.3728813559322033,1.11864406779661,0.0,59.0,443.54,TPA,308.88,38.78032991678684
2018-01,BIL,AZA,9,35.333333333333336,29.11111111111111,0.0,9.0,457.6,AZA,149.67,6.407950172169585
2018-01,BIL,DEN,61,-2.5,-9.716666666666667,0.01639344262295082,60.0,457.6,DEN,302.55,39.29887228991161
2018-01,BIL,LAS,9,32.333333333333336,23.77777777777778,0.0,9.0,457.6,LAS,240.35,6.093346532964205
2018-01,BIL,MSP,31,-1.1666666666666667,-14.566666666666666,0.03225806451612903,30.0,457.6,MSP,372.21,18.957735002956053
2018-01,BIL,SLC,31,12.064516129032258,-13.6,0.0,31.0,457.6,SLC,359.45,19.716796502830277
2018-01,BIS,AZA,19,12.210526315789474,2.8947368421052633,0.0,19.0,444.51,AZA,149.67,13.614226514379954
2018-01,BIS,LAS,18,11.0,4.333333333333333,0.0,18.0,444.51,LAS,240.35,12.264465551854911
2018-01,BIS,MSP,31,21.933333333333334,10.633333333333333,0.03225806451612903,30.0,444.51,MSP,372.21,19.07871861768562
2018-01,BIS,SFB,9,-2.2222222222222223,-2.5555555555555554,0.0,9.0,444.51,SFB,122.74,6.549265311548009
2018-01,BLI,AZA,11,-5.7272727272727275,-12.727272727272727,0.0,11.0,259.75,AZA,149.67,8.662173320707227
2018-01,BLI,KOA,4,-6.25,-14.5,0.0,4.0,259.75,KOA,299.37,2.9024875722232273
2018-01,BLI,LAS,53,2.830188679245283,-1.9056603773584906,0.0,53.0,259.75,LAS,240.35,39.6868660270266
2018-01,BLI,LAX,9,-4.222222222222222,4.555555555555555,0.0,9.0,259.75,LAX,352.79,6.352554079441096
2018-01,BLI,OAK,14,4.714285714285714,5.571428571428571,0.0,14.0,259.75,OAK,287.64,10.22161219688179
2018-01,BLI,OGG,18,1.2777777777777777,-19.72222222222222,0.0,18.0,259.75,OGG,298.09,13.069971298360993
2018-01,BLI,PSP,14,-6.285714285714286,-7.285714285714286,0.0,14.0,259.75,PSP,390.57,9.694824690535446
2018-01,BLI,SAN,9,-4.444444444444445,-6.0,0.0,9.0,259.75,SAN,326.66,6.438413169858977
2018-01,BLI,SEA,27,1.4444444444444444,1.8888888888888888,0.0,27.0,259.75,SEA,337.31,19.209420819492262
2018-01,BLV,AZA,9,-4.333333333333333,-7.888888888888889,0.0,9.0,143.76,AZA,149.67,7.5568644734096955
2018-01,BLV,FLL,9,30.22222222222222,34.55555555555556,0.0,9.0,143.76,FLL,245.35,7.166453678152762
2018-01,BLV,JAX,9,21.88888888888889,17.77777777777778,0.0,9.0,143.76,JAX,360.52,6.746886243659122
2018-01,BLV,LAS,9,29.666666666666668,16.555555555555557,0.0,9.0,143.76,LAS,240.35,7.185853931748196
2018-01,BLV,PGD,8,6.875,3.375,0.0,8.0,143.76,PGD,128.64,6.798618847282735
2018-01,BLV,PIE,10,5.5,1.6,0.0,10.0,143.76,PIE,128.05,8.501163961708983
2018-01,BLV,SFB,9,57.44444444444444,53.888888888888886,0.0,9.0,143.76,SFB,122.74,7.674539700090158
2018-01,BLV,VPS,9,-4.0,-30.22222222222222,0.0,9.0,143.76,VPS,409.17,6.5840562212592975
2018-01,BMI,PIE,9,15.88888888888889,16.333333333333332,0.0,9.0,382.09,PIE,128.05,6.73414833974955
2018-01,BMI,SFB,9,35.111111111111114,29.11111111111111,0.0,9.0,382.09,SFB,122.74,6.754825184003346
2018-01,BNA,ATL,276,11.913533834586467,6.552631578947368,0.036231884057971016,266.0,350.04,ATL,360.85,178.3558780343874
2018-01,BNA,AUS,64,5.984375,-5.59375,0.0,64.0,350.04,AUS,341.51,43.338700319210126
2018-01,BNA,BOS,120,5.807339449541284,-2.532110091743119,0.09166666666666666,109.0,350.04,BOS,328.21,74.31859365076876
2018-01,BNA,BWI,174,2.8,-2.5,0.022988505747126436,170.0,350.04,BWI,318.44,116.49798524320867
2018-01,BNA,CHS,32,3.6666666666666665,-0.4074074074074074,0.15625,27.0,350.04,CHS,355.8,18.150378872507535
2018-01,BNA,CLE,62,5.065573770491803,1.8360655737704918,0.016129032258064516,61.0,350.04,CLE,319.8,41.77270746747755
2018-01,BNA,CLT,161,4.1210191082802545,-5.173076923076923,0.024844720496894408,157.0,350.04,CLT,425.77,101.90763519426632
2018-01,BNA,CMH,55,8.18867924528302,5.90566037735849,0.03636363636363636,53.0,350.04,CMH,357.79,35.592429394121524
2018-01,BNA,DAL,120,5.863247863247863,-2.965811965811966,0.025,117.0,350.04,DAL,303.32,80.81274282468335
2018-01,BNA,DCA,93,7.533333333333333,3.7555555555555555,0.03225806451612903,90.0,350.04,DCA,357.42,60.451360386599276
2018-01,BNA,DEN,151,10.226027397260275,-0.678082191780822,0.033112582781456956,146.0,350.04,DEN,302.55,100.88392285074714
2018-01,BNA,DFW,219,9.20183486238532,3.623853211009174,0.0045662100456621,218.0,350.04,DFW,383.43,144.51285788624222
2018-01,BNA,DTW,149,15.945945945945946,10.682432432432432,0.006711409395973154,148.0,350.04,DTW,373.37,98.60811788874855
2018-01,BNA,ECP,62,3.4193548387096775,-1.7258064516129032,0.0,62.0,350.04,ECP,429.25,40.17499009697868
2018-01,BNA,EWR,28,4.4,2.88,0.10714285714285714,25.0,350.04,EWR,403.74,16.405150713502806
2018-01,BNA,FLL,133,12.209302325581396,7.131782945736434,0.03007518796992481,129.0,350.04,FLL,245.35,91.89021321029242
2018-01,BNA,HOU,118,7.783783783783784,-3.3,0.059322033898305086,111.0,350.04,HOU,338.79,75.27065043720698
2018-01,BNA,IAH,40,6.3076923076923075,-3.641025641025641,0.025,39.0,350.04,IAH,413.66,25.466374700394244
2018-01,BNA,JAX,64,6.306451612903226,1.2258064516129032,0.03125,62.0,350.04,JAX,360.52,41.5786446206677
2018-01,BNA,LAS,104,8.752475247524753,-7.099009900990099,0.028846153846153848,101.0,350.04,LAS,240.35,72.1398125659948
2018-01,BNA,LAX,155,5.4183006535947715,-7.457516339869281,0.012903225806451613,153.0,350.04,LAX,352.79,103.01014359748893
2018-01,BNA,LGA,90,10.4625,5.3,0.1111111111111111,80.0,350.04,LGA,329.16,54.51898844273999
2018-01,BNA,MCI,89,7.215909090909091,1.1818181818181819,0.011235955056179775,88.0,350.04,MCI,348.32,59.38313289670663
2018-01,BNA,MCO,145,6.405594405594406,4.923076923076923,0.013793103448275862,143.0,350.04,MCO,249.74,101.62190886262917
2018-01,BNA,MDW,179,7.781065088757397,4.295857988165681,0.055865921787709494,169.0,350.04,MDW,305.63,116.58851024647633
2018-01,BNA,MIA,31,1.7096774193548387,-6.935483870967742,0.0,31.0,350.04,MIA,319.52,21.23183891827795
2018-01,BNA,MKE,62,1.8688524590163935,-14.655737704918034,0.016129032258064516,61.0,350.04,MKE,335.88,41.42691865799866
2018-01,BNA,MSP,53,8.627450980392156,-6.490196078431373,0.03773584905660377,51.0,350.04,MSP,372.21,33.99974324790767
2018-01,BNA,MSY,116,5.707964601769912,1.1238938053097345,0.02586206896551724,113.0,350.04,MSY,301.66,78.1178080406189
2018-01,BNA,OAK,31,7.258064516129032,-10.258064516129032,0.0,31.0,350.04,OAK,287.64,21.58916067192428
2018-01,BNA,ORD,17,-3.5294117647058822,-4.294117647058823,0.0,17.0,350.04,ORD,338.55,11.529359778523986
2018-01,BNA,PHL,140,17.171641791044777,10.783582089552239,0.04285714285714286,134.0,350.04,PHL,379.26,89.01552691413272
2018-01,BNA,PHX,78,15.986842105263158,3.960526315789474,0.02564102564102564,76.0,350.04,PHX,338.57,51.54249024093597
2018-01,BNA,PIT,31,-0.3870967741935484,-2.6451612903225805,0.0,31.0,350.04,PIT,349.92,20.901951460576132
2018-01,BNA,PNS,62,4.816666666666666,-1.9166666666666667,0.03225806451612903,60.0,350.04,PNS,429.64,38.87157637812167
2018-01,BNA,RDU,92,6.267441860465116,2.0697674418604652,0.06521739130434782,86.0,350.04,RDU,344.17,58.15697155229135
2018-01,BNA,RSW,24,-0.20833333333333334,-2.4583333333333335,0.0,24.0,350.04,RSW,311.75,16.504128912219638
2018-01,BNA,SAN,31,17.032258064516128,0.9354838709677419,0.0,31.0,350.04,SAN,326.66,21.15342659439999
2018-01,BNA,SAT,55,9.226415094339623,-4.264150943396227,0.03636363636363636,53.0,350.04,SAT,356.41,35.61745030665802
2018-01,BNA,SEA,58,3.5344827586206895,-6.224137931034483,0.0,58.0,350.04,SEA,337.31,39.36055381158659
2018-01,BNA,SFO,37,16.89189189189189,7.45945945945946,0.0,37.0,350.04,SFO,379.43,24.576810297430104
2018-01,BNA,SLC,31,12.451612903225806,-6.451612903225806,0.0,31.0,350.04,SLC,359.45,20.800636371099866
2018-01,BNA,STL,65,4.619047619047619,-0.6984126984126984,0.03076923076923077,63.0,350.04,STL,363.48,42.18579097630899
2018-01,BNA,TPA,123,9.442622950819672,8.934426229508198,0.008130081300813009,122.0,350.04,TPA,308.88,84.02168830634042
2018-01,BOI,AZA,9,26.77777777777778,17.77777777777778,0.0,9.0,345.49,AZA,149.67,6.7759541543644755
2018-01,BOI,DEN,123,0.2682926829268293,-10.658536585365853,0.0,123.0,345.49,DEN,302.55,85.18934559259202
2018-01,BOI,DFW,31,7.064516129032258,-2.3870967741935485,0.0,31.0,345.49,DFW,383.43,20.59789097323814
2018-01,BOI,GEG,49,-0.22448979591836735,-4.244897959183674,0.0,49.0,345.49,GEG,345.39,33.19242355116114
2018-01,BOI,LAS,70,14.514285714285714,7.0285714285714285,0.0,70.0,345.49,LAS,240.35,50.11442375188228
2018-01,BOI,LAX,10,2.888888888888889,4.222222222222222,0.1,9.0,345.49,LAX,352.79,6.0735433595279344
2018-01,BOI,MSP,16,48.0,27.1875,0.0,16.0,345.49,MSP,372.21,10.69144753411867
